Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Density (product.metafields.custom.density),Lace Color (product.metafields.custom.lace_color),Product Color (product.metafields.custom.product_color),Texture (product.metafields.custom.texture),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Hair type (product.metafields.shopify.hair-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mongolian-soft-kinky-lace-frontal-13-4,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,264.00,220.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_776464fd-2544-47a7-9a79-50e1aae6d999.jpg?v=1691754692,2,Mongolian Soft Kinky Lace Frontal 13×4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-soft-kinky-lace-frontal-13-4,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,282.00,235.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_e48134e8-c5fa-421a-ab32-28a57d5284c1.jpg?v=1691754693,3,Mongolian Soft Kinky Lace Frontal 13×4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
brazilian-body-wave-5x5-hd-closure,Brazilian Body Wave HD frontal Hair Extension,"<div class="""">
<div class=""custom-control custom-radio form-check"">
<p data-start=""103"" data-end=""425"">Mercy's Brazilian Body Wave HD Frontal is made from 100% virgin human hair, giving you a soft, natural wave that melts into your skin for a flawless hairline, making it easy to style in different parts or wear pulled back.</p>
<p data-start=""427"" data-end=""667"">This frontal is full from edge to edge, tangle-free, and designed to hold its wave pattern while still taking heat and color well. It’s the perfect piece for creating a polished, natural-looking install that feels just like your own hair.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>
</div>
</div>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,Frontal,"frontal, wave, wavy",true,Length,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,240.00,200.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_a553db37-e2f2-4b13-a8d5-48723b589f9f.jpg?v=1691753467,1,Brazilian Body Wave HD frontal Hair Extension,false,Brazilian Body Wave HD frontal Hair Extension,"Enhance your look with our Brazilian Body Wave HD Frontal Hair Extension. 100% human hair for a seamless blend and soft, bouncy waves. Shop now",Hair Extension,female,adult,,new,,,,,,,13x4 HD Lace Frontal,Knots pre-bleached,Natural Black,Virgin Brazilian Body Wavy,,2,,,,,,,,,,lb,,,active
brazilian-body-wave-5x5-hd-closure,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,252.00,210.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
brazilian-body-wave-5x5-hd-closure,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,276.00,230.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,Raw Indian Shades of Gray Kinky curly.,"<p data-start=""110"" data-end=""368"">Soft, full, and naturally curly, these Raw Indian bundles in shades of gray blend beautifully with Black hair. 100% virgin and unprocessed, they’re perfect for sew-ins, wigs, or any style that needs effortless volume and texture.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,Weft,"#hairextension, curly, indian, raw indian, Weft",true,Length,12 Inches,,,,,,,,"",0.0,shopify,deny,manual,155.00,202.80,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/Indian_Grey_Salt_n_Pepper_Kinky_curly..jpg?v=1724233000,1,INDIAN Platinum Grey Kinky Curly Wig,false,Indian Grey Salt N Pepper Kinky Curly.,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Hair Extension,female,adult,,new,,,,,,,3.5oz,Single Donor Machine Weft ,Natural Black,Raw Indian Wavy/Curly,,6,,,,,,,,,,lb,,,active
indian-platinum-grey-kinky-curly,,,,,,,,,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,165.00,228.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_f51109b0-eb64-4507-869e-3e4d2099f58f.jpg?v=1691753174,2,INDIAN Platinum Grey Kinky Curly Wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,175.00,240.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,190.00,264.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,201.60,288.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,210.00,300.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,24 Inches,,,,,,,,"",0.0,shopify,deny,manual,235.20,336.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly,,,,,,,,,26 Inches,,,,,,,,"",0.0,shopify,deny,manual,243.60,348.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly-frontal-13-4,Indian Platinum Grey Kinky Curly Frontal 13×4,"<p data-start=""79"" data-end=""302"">Add bold style without compromising natural texture. This 13×4 frontal features 100% virgin Indian hair in a kinky curly pattern that blends beautifully with Black hair.</p>
<p data-start=""304"" data-end=""546"">The platinum grey color is rich and vibrant, giving a statement look while the frontal design ensures a seamless, natural hairline.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,Frontal,"3b/3c, curly, frontal, hair extension, indian, raw indian",true,Length,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,264.00,220.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/Indian_Platinum_Grey_Kinky_Curly_Frontal_13_4.jpg?v=1724233508,1,Indian Platinum Grey Kinky Curly Frontal 13×4,false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Hair Extension,female,adult,,new,,,,,,,13×4 HD Lace Frontal,Prebleached with a natural hairline,Natural Grey /Salt Pepper Color&nbsp;,Virgin Mongolian Kinky Curly,,2,,,,,,,,,,lb,,,active
indian-platinum-grey-kinky-curly-frontal-13-4,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,276.00,230.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/PHOTO-2024-01-15-13-04-29.jpg?v=1707434767,2,Indian Platinum Grey Kinky Curly Frontal 13×4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
indian-platinum-grey-kinky-curly-frontal-13-4,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,300.00,250.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/PHOTO-2024-01-15-13-04-47.jpg?v=1707434769,3,Indian Platinum Grey Kinky Curly Frontal 13×4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,Mongolian Kinky Curly I-Tip Microlinks Hair Extension,"<p data-start=""135"" data-end=""454"">These I-Tip Microlinks are made from 100% virgin Mongolian hair with a natural 3B/3C kinky curly texture. The strands are soft, full, and designed to give you extra length and volume without altering your curl pattern.</p>
<p data-start=""456"" data-end=""710"">Easy to install and remove with microlinks. Perfect for Black women who want natural-looking, long-lasting curls that move and feel like their own hair.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,hair extensions,"#hairextension, 3chair, 4typehair, afrocurls, afrocurlyhair, curly, I-Tip Microlinks, itipmicrolinks, itipshair, kinkycurlyitips, mongoliankinkycurly",true,Texture,Kinky Curly 3B/3C,,Length,14 Inches,,,,,"",0.0,shopify,deny,manual,195.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/IMG_4981.png?v=1711898893,1,Mongolian Kinky Curly I-Tip Microlinks Hair Extension ,false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Hair Extension,female,adult,,new,,,,,,,1g per piece | Each bundle comes with 100 pieces,I-Tips Microlinks,Natural Black,Virgin Mongolian Kinky Curly,,6,,,,,,,,,,lb,,,active
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,16 Inches,,,,,"",0.0,shopify,deny,manual,200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4.png?v=1734059333,2,Mongolian Kinky Curly I-Tip Microlinks Hair Extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,18 Inches,,,,,"",0.0,shopify,deny,manual,210.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_340fa440-03ad-4e67-a708-aba8db37f143.jpg?v=1734059333,3,Mongolian Kinky Curly I-Tip Microlinks Hair Extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,20 Inches,,,,,"",0.0,shopify,deny,manual,222.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3.png?v=1734059333,4,Mongolian Kinky Curly I-Tip Microlinks Hair Extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,22 Inches,,,,,"",0.0,shopify,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/5_4e9a93d2-4128-44ee-940d-e4a8b21cc055.png?v=1711898893,5,Mongolian Kinky Curly I-Tip Microlinks Hair Extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,24 Inches,,,,,"",0.0,shopify,deny,manual,240.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Kinky Curly 3B/3C,,,26 Inches,,,,,"",0.0,shopify,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,14 Inches,,,,,"",0.0,shopify,deny,manual,195.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,16 Inches,,,,,"",0.0,shopify,deny,manual,200.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,18 Inches,,,,,"",0.0,shopify,deny,manual,216.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,20 Inches,,,,,"",0.0,shopify,deny,manual,222.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,22 Inches,,,,,"",0.0,shopify,deny,manual,225.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,24 Inches,,,,,"",0.0,shopify,deny,manual,240.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Tight Kinky Curly 3C/4A,,,26 Inches,,,,,"",0.0,shopify,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,14 Inches,,,,,"",0.0,shopify,deny,manual,190.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,16 Inches,,,,,"",0.0,shopify,deny,manual,200.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,18 Inches,,,,,"",0.0,shopify,deny,manual,210.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,20 Inches,,,,,"",0.0,shopify,deny,manual,220.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,22 Inches,,,,,"",0.0,shopify,deny,manual,225.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,24 Inches,,,,,"",0.0,shopify,deny,manual,240.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
mongolian-kinky-curly-i-tip-microlinks-1,,,,,,,,,Afro Kinky 4A/4C,,,26 Inches,,,,,"",0.0,shopify,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
u-part-unit-raw-indian-wavy-curly,U-PART UNIT RAW INDIAN WAVY/CURLY,"<p>This U-Part Unit is made from 100% raw Indian hair, giving you soft, full, and natural-looking waves or curls. It blends effortlessly with your own hair, making it easy to style and wear for any occasion.<br></p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,U-part Wig,"#hairextension, curly, indian, raw indian, u-partwig, upartwig, wavy, Weft, wig",true,Length,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,800.00,900.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_0fb0adfa-6099-428d-9c75-a92819e9326d.jpg?v=1691751180,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,200% | Medium-(22/22.5).,U-Part | Clip in Combs,Natural Black, RAW iNDIAN WAVY/CURLY,,6,,,,,,,,,,lb,,,active
u-part-unit-raw-indian-wavy-curly,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,850.00,960.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_18584f1f-6d5e-41c7-a599-5dad5289ec89.jpg?v=1691751180,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
u-part-unit-raw-indian-wavy-curly,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_412e9fde-a3e5-44ca-8acc-1d3bfbcdca78.jpg?v=1691751180,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaz-hd-closure-kinky-straight-wig,Jaz 5x5 HD Lace Closure Kinky straight Wig,"<p data-start=""125"" data-end=""393"">The Jaz Wig is made for Black women who want a natural, polished look with minimal effort. </p>
<p data-start=""395"" data-end=""609"">The 5x5 HD lace closure creates a realistic hairline, while the glueless design makes it easy to wear and style. Jaz Wig gives you a natural finish without the extra work.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,closure,"hair extension, straight, wig, wigssale",true,Length,22,,,,,,,,,0.0,shopify,deny,manual,750.00,900.00,true,false,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/Jaz_HD_Closure_Kinky_straight_Wig.jpg?v=1724234249,1,Jaz HD Closure Kinky straight Wig,false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,200% | MEDIUM (22),5x5 HD Lace Closure | Middle Part,Natural Black,Virgin Kinky Straight,,6,,,,,,,,,,lb,,,active
jaz-hd-closure-kinky-straight-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_e26c615e-2df6-4f40-9185-c30f3febdb32.jpg?v=1691750817,2,Jaz HD Closure Kinky straight Wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaz-hd-closure-kinky-straight-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_b84395a2-f760-419f-a1ad-acd45fea7072.jpg?v=1691750818,3,Jaz HD Closure Kinky straight Wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaz-hd-closure-kinky-straight-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_2944f392-e77c-4f93-93d3-12b4ae224cf7.jpg?v=1691750818,4,Jaz HD Closure Kinky straight Wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ava-raw-wavy-hd-lace-5x5-closure-wig,Ava Raw Wavy HD lace 5x5 Closure wig,"<p data-start=""111"" data-end=""386"">Ava Wig is made from 100% raw, virgin human hair with soft, natural waves. The 5x5 HD lace closure gives a realistic hairline, making it easy to style and part however you like.</p>
<p data-start=""388"" data-end=""609"">Lightweight, glueless, and comfortable, its natural wave pattern adds volume and movement, giving you a polished look without losing the feel of your own hair.</p>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,closure,"closure, hair extension, wig",true,Length,22,,,,,,,,,0.0,shopify,deny,manual,900.00,1080.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_5fdc90b9-64e3-45e5-bdaa-6b9602134f58.jpg?v=1691750684,1,Ava Raw Wavy HD lace 5x5 Closure wig,false,Ava Raw Wavy HD lace 5x5 Closure wig,"Discover the Ava Raw Wavy HD Lace 5x5 Closure Wig for a natural, undetectable hairline and premium texture. Shop now",Wig,female,adult,,new,,,,,,,200% | MEDIUM (22),HD Lace 5X5 Closure,Natural Black,Raw Wavy,,2,,,,,,,,,,lb,,,active
ava-raw-wavy-hd-lace-5x5-closure-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_598224f0-7308-4c63-8228-eb626b0f0fbd.jpg?v=1691750684,2,Ava Raw Wavy HD lace 5x5 Closure wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ava-raw-wavy-hd-lace-5x5-closure-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_3f3158cf-19ea-4e2c-825f-babd3d9fbefb.jpg?v=1691750685,3,Ava Raw Wavy HD lace 5x5 Closure wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ava-raw-wavy-hd-lace-5x5-closure-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_030ad59b-286a-4ec3-bad0-91783c27b324.jpg?v=1691750684,4,Ava Raw Wavy HD lace 5x5 Closure wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ava-raw-wavy-hd-lace-5x5-closure-wig,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/5_f41696e8-faae-4e44-8872-5fdb22efbf37.jpg?v=1691750684,5,Ava Raw Wavy HD lace 5x5 Closure wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ema-6x6-hd-lace-wavy-unit-22,Ema 6X6 HD Lace Wavy Wig Unit 22,"<p data-start=""98"" data-end=""329"">Ema brings effortless waves and natural volume straight out of the box. At 22 inches, this unit gives a soft, full look without the fuss.</p>
<p data-start=""331"" data-end=""538"">Glueless and easy to style, Ema keeps your style on point with minimal effort.</p>
<div class=""nova-woocommerce-tabs style_1"">
<div class=""tabs-content"">
<div class=""tabs-panel is-active"" id=""panel_description"">
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>
</div>
</div>
</div>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,closure,"Hair Extensions, wavy, wig, wigssale",true,Length,22,,,,,,,,,0.0,shopify,deny,manual,890.00,1176.00,true,false,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/HD_Lace_Closure_Wig_Machine_made_with_fine_details_finished_by_hand.jpg?v=1724081004,1,HD Lace Closure Wig (Machine made with fine details finished by hand),false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,200% | MEDIUM (22) ,6x6 HD Lace with bleached Knots,Touch of Burgundy,Raw Indian wavy,,2,all-ages,black,wavy,female,,,,,,lb,,,active
ema-6x6-hd-lace-wavy-unit-22,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_ee33dd80-5de4-4114-b607-5e3decde4656.jpg?v=1691750573,2,HD Lace Closure Wig (Machine made with fine details finished by hand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ema-6x6-hd-lace-wavy-unit-22,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_cbe5228d-40b1-461e-8f4c-c75db2c1d6b2.jpg?v=1691750572,3,HD Lace Closure Wig (Machine made with fine details finished by hand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ema-6x6-hd-lace-wavy-unit-22,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_0c9d18dc-c858-43df-bae2-a92c4b7e8e94.jpg?v=1691750572,4,HD Lace Closure Wig (Machine made with fine details finished by hand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ema-6x6-hd-lace-wavy-unit-22,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/5_67c557c9-462c-4090-b53b-d4a508f1cb7f.jpg?v=1691750572,5,HD Lace Closure Wig (Machine made with fine details finished by hand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
